Year,Combination,Score,Frequency
2023,A01,17.950000000000003,207
2023,A01,18.0,1320
2023,A01,18.049999999999997,215
2023,A01,18.05,1105
2023,A01,18.099999999999998,50
2023,A01,18.1,1300
2023,A01,18.15,1365
2023,A01,18.150000000000002,49
2023,A01,18.2,1208
2023,A01,18.200000000000003,238
2023,A01,18.25,1450
2023,A01,18.299999999999997,249
2023,A01,18.3,1174
2023,A01,18.349999999999998,45
2023,A01,18.35,1405
2023,A01,18.4,1453
2023,A01,18.400000000000002,49
2023,A01,18.45,1248
2023,A01,18.450000000000003,270
2023,A01,18.5,1437
2023,A01,18.549999999999997,262
2023,A01,18.55,1248
2023,A01,18.599999999999998,43
2023,A01,18.6,1532
2023,A01,18.65,1494
2023,A01,18.650000000000002,54
2023,A01,18.7,1261
2023,A01,18.700000000000003,266
2023,A01,18.75,1541
2023,A01,18.799999999999997,282
2023,A01,18.8,1300
2023,A01,18.849999999999998,34
2023,A01,18.85,1546
2023,A01,18.9,1500
2023,A01,18.900000000000002,59
2023,A01,18.95,1362
2023,A01,18.950000000000003,288
2023,A01,19.0,1552
2023,A01,19.049999999999997,255
2023,A01,19.05,1353
2023,A01,19.099999999999998,43
2023,A01,19.1,1626
2023,A01,19.15,1642
2023,A01,19.150000000000002,50
2023,A01,19.2,1357
2023,A01,19.200000000000003,304
2023,A01,19.25,1730
2023,A01,19.299999999999997,349
2023,A01,19.3,1379
2023,A01,19.349999999999998,38
2023,A01,19.35,1667
2023,A01,19.4,1747
2023,A01,19.400000000000002,44
2023,A01,19.45,1329
2023,A01,19.450000000000003,289
2023,A01,19.5,1745
2023,A01,19.549999999999997,353
2023,A01,19.55,1387
2023,A01,19.599999999999998,39
2023,A01,19.6,1739
2023,A01,19.65,1772
2023,A01,19.650000000000002,35
2023,A01,19.7,1400
2023,A01,19.700000000000003,385
2023,A01,19.75,1797
2023,A01,19.799999999999997,359
2023,A01,19.8,1455
2023,A01,19.849999999999998,23
2023,A01,19.85,1814
2023,A01,19.9,1738
2023,A01,19.900000000000002,54
2023,A01,19.95,1433
2023,A01,19.950000000000003,378
2023,A01,20.0,1782
2023,A01,20.049999999999997,368
2023,A01,20.05,1403
2023,A01,20.099999999999998,30
2023,A01,20.1,1758
2023,A01,20.15,1800
2023,A01,20.150000000000002,46
2023,A01,20.2,1512
2023,A01,20.200000000000003,393
2023,A01,20.25,1818
2023,A01,20.299999999999997,396
2023,A01,20.3,1452
2023,A01,20.349999999999998,57
2023,A01,20.35,1718
2023,A01,20.4,1805
2023,A01,20.400000000000002,35
2023,A01,20.45,1395
2023,A01,20.450000000000003,363
2023,A01,20.5,1872
2023,A01,20.549999999999997,397
2023,A01,20.55,1354
2023,A01,20.599999999999998,44
2023,A01,20.6,1811
2023,A01,20.65,1842
2023,A01,20.650000000000002,22
2023,A01,20.7,1416
2023,A01,20.700000000000003,446
2023,A01,20.75,1829
2023,A01,20.799999999999997,450
2023,A01,20.8,1407
2023,A01,20.849999999999998,46
2023,A01,20.85,1755
2023,A01,20.9,1674
2023,A01,20.900000000000002,92
2023,A01,20.95,1372
2023,A01,20.950000000000003,426
2023,A01,21.0,1819
2023,A01,21.049999999999997,489
2023,A01,21.05,1418
2023,A01,21.099999999999998,25
2023,A01,21.1,1836
2023,A01,21.15,1738
2023,A01,21.150000000000002,55
2023,A01,21.2,1384
2023,A01,21.200000000000003,421
2023,A01,21.25,1765
2023,A01,21.299999999999997,437
2023,A01,21.3,1294
2023,A01,21.349999999999998,74
2023,A01,21.35,1707
2023,A01,21.4,1681
2023,A01,21.400000000000002,49
2023,A01,21.45,1313
2023,A01,21.450000000000003,400
2023,A01,21.5,1803
2023,A01,21.549999999999997,530
2023,A01,21.55,1220
2023,A01,21.599999999999998,58
2023,A01,21.6,1721
2023,A01,21.65,1729
2023,A01,21.650000000000002,31
2023,A01,21.7,1261
2023,A01,21.700000000000003,472
2023,A01,21.75,1716
2023,A01,21.799999999999997,518
2023,A01,21.8,1203
2023,A01,21.849999999999998,63
2023,A01,21.85,1658
2023,A01,21.9,1532
2023,A01,21.900000000000002,101
2023,A01,21.95,1231
2023,A01,21.950000000000003,437
2023,A01,22.0,1709
2023,A01,22.049999999999997,490
2023,A01,22.05,1119
2023,A01,22.099999999999998,53
2023,A01,22.1,1591
2023,A01,22.15,1685
2023,A01,22.150000000000002,69
2023,A01,22.2,1191
2023,A01,22.200000000000003,470
2023,A01,22.25,1701
2023,A01,22.299999999999997,466
2023,A01,22.3,1115
2023,A01,22.349999999999998,107
2023,A01,22.35,1464
2023,A01,22.4,1561
2023,A01,22.400000000000002,56
2023,A01,22.45,1205
2023,A01,22.450000000000003,462
2023,A01,22.5,1679
2023,A01,22.549999999999997,559
2023,A01,22.55,1139
2023,A01,22.599999999999998,87
2023,A01,22.6,1485
2023,A01,22.65,1453
2023,A01,22.650000000000002,66
2023,A01,22.7,1050
2023,A01,22.700000000000003,483
2023,A01,22.75,1566
2023,A01,22.799999999999997,510
2023,A01,22.8,894
2023,A01,22.849999999999998,72
2023,A01,22.85,1402
2023,A01,22.9,1415
2023,A01,22.900000000000002,109
2023,A01,22.95,1002
2023,A01,22.950000000000003,454
2023,A01,23.0,1418
2023,A01,23.049999999999997,519
2023,A01,23.05,952
2023,A01,23.099999999999998,49
2023,A01,23.1,1431
2023,A01,23.15,1291
2023,A01,23.150000000000002,100
2023,A01,23.2,948
2023,A01,23.200000000000003,440
2023,A01,23.25,1422
2023,A01,23.299999999999997,546
2023,A01,23.3,881
2023,A01,23.349999999999998,100
2023,A01,23.35,1222
2023,A01,23.4,1285
2023,A01,23.400000000000002,81
2023,A01,23.45,937
2023,A01,23.450000000000003,421
2023,A01,23.5,1401
2023,A01,23.549999999999997,611
2023,A01,23.55,793
2023,A01,23.599999999999998,108
2023,A01,23.6,1192
2023,A01,23.65,1254
2023,A01,23.650000000000002,62
2023,A01,23.7,834
2023,A01,23.700000000000003,483
2023,A01,23.75,1265
2023,A01,23.799999999999997,534
2023,A01,23.8,764
2023,A01,23.849999999999998,83
2023,A01,23.85,1142
2023,A01,23.9,1080
2023,A01,23.900000000000002,148
2023,A01,23.95,732
2023,A01,23.950000000000003,459
2023,A01,24.0,1230
2023,A01,24.049999999999997,481
2023,A01,24.05,695
2023,A01,24.099999999999998,55
2023,A01,24.1,1139
2023,A01,24.15,1105
2023,A01,24.150000000000002,100
2023,A01,24.2,720
2023,A01,24.200000000000003,442
2023,A01,24.25,1145
2023,A01,24.299999999999997,353
2023,A01,24.3,682
2023,A01,24.349999999999998,162
2023,A01,24.35,982
2023,A01,24.4,999
2023,A01,24.400000000000002,98
2023,A01,24.45,689
2023,A01,24.450000000000003,387
2023,A01,24.5,956
2023,A01,24.549999999999997,467
2023,A01,24.55,565
2023,A01,24.599999999999998,143
2023,A01,24.6,859
2023,A01,24.65,973
2023,A01,24.650000000000002,94
2023,A01,24.7,505
2023,A01,24.700000000000003,456
2023,A01,24.75,969
2023,A01,24.799999999999997,438
2023,A01,24.8,533
2023,A01,24.849999999999998,120
2023,A01,24.85,854
2023,A01,24.9,729
2023,A01,24.900000000000002,135
2023,A01,24.95,535
2023,A01,24.950000000000003,308
2023,A01,25.0,893
2023,A01,25.049999999999997,409
2023,A01,25.05,499
2023,A01,25.099999999999998,106
2023,A01,25.1,797
2023,A01,25.15,671
2023,A01,25.150000000000002,161
2023,A01,25.2,515
2023,A01,25.200000000000003,276
2023,A01,25.25,811
2023,A01,25.299999999999997,288
2023,A01,25.3,528
2023,A01,25.349999999999998,142
2023,A01,25.35,556
2023,A01,25.4,567
2023,A01,25.400000000000002,128
2023,A01,25.45,482
2023,A01,25.450000000000003,243
2023,A01,25.5,698
2023,A01,25.549999999999997,269
2023,A01,25.55,399
2023,A01,25.599999999999998,146
2023,A01,25.6,448
2023,A01,25.65,554
2023,A01,25.650000000000002,127
2023,A01,25.7,353
2023,A01,25.700000000000003,272
2023,A01,25.75,606
2023,A01,25.799999999999997,221
2023,A01,25.8,314
2023,A01,25.849999999999998,135
2023,A01,25.85,431
2023,A01,25.9,451
2023,A01,25.900000000000002,121
2023,A01,25.95,334
2023,A01,25.950000000000003,240
2023,A01,26.0,482
2023,A01,26.049999999999997,193
2023,A01,26.05,280
2023,A01,26.099999999999998,122
2023,A01,26.1,364
2023,A01,26.15,385
2023,A01,26.150000000000002,104
2023,A01,26.2,230
2023,A01,26.200000000000003,147
2023,A01,26.25,387
2023,A01,26.299999999999997,169
2023,A01,26.3,259
2023,A01,26.349999999999998,89
2023,A01,26.35,290
2023,A01,26.4,239
2023,A01,26.400000000000002,76
2023,A01,26.45,157
2023,A01,26.450000000000003,138
2023,A01,26.5,346
2023,A01,26.549999999999997,136
2023,A01,26.55,228
2023,A01,26.599999999999998,59
2023,A01,26.6,227
2023,A01,26.65,188
2023,A01,26.650000000000002,46
2023,A01,26.7,115
2023,A01,26.700000000000003,117
2023,A01,26.75,290
2023,A01,26.799999999999997,103
2023,A01,26.8,146
2023,A01,26.849999999999998,38
2023,A01,26.85,159
2023,A01,26.9,153
2023,A01,26.900000000000002,34
2023,A01,26.95,99
2023,A01,26.950000000000003,94
2023,A01,27.0,194
2023,A01,27.049999999999997,67
2023,A01,27.05,98
2023,A01,27.099999999999998,15
2023,A01,27.1,109
2023,A01,27.15,134
2023,A01,27.150000000000002,21
2023,A01,27.2,83
2023,A01,27.200000000000003,92
2023,A01,27.25,140
2023,A01,27.299999999999997,44
2023,A01,27.3,59
2023,A01,27.349999999999998,10
2023,A01,27.35,75
2023,A01,27.4,98
2023,A01,27.400000000000002,17
2023,A01,27.45,57
2023,A01,27.450000000000003,58
2023,A01,27.5,62
2023,A01,27.549999999999997,38
2023,A01,27.55,27
2023,A01,27.599999999999998,13
2023,A01,27.6,61
2023,A01,27.65,76
2023,A01,27.650000000000002,8
2023,A01,27.7,40
2023,A01,27.700000000000003,27
2023,A01,27.75,33
2023,A01,27.799999999999997,19
2023,A01,27.8,16
2023,A01,27.849999999999998,2
2023,A01,27.85,49
2023,A01,27.9,48
2023,A01,27.900000000000002,7
2023,A01,27.95,19
2023,A01,27.950000000000003,11
2023,A01,28.0,17
2023,A01,28.049999999999997,35
2023,A01,28.05,15
2023,A01,28.099999999999998,10
2023,A01,28.1,19
2023,A01,28.15,17
2023,A01,28.150000000000002,3
2023,A01,28.2,7
2023,A01,28.200000000000003,3
2023,A01,28.25,26
2023,A01,28.299999999999997,14
2023,A01,28.3,8
2023,A01,28.349999999999998,6
2023,A01,28.35,15
2023,A01,28.4,5
2023,A01,28.45,1
2023,A01,28.450000000000003,1
2023,A01,28.5,18
2023,A01,28.549999999999997,2
2023,A01,28.55,3
2023,A01,28.599999999999998,2
2023,A01,28.6,6
2023,A01,28.65,3
2023,A01,28.650000000000002,1
2023,A01,28.7,5
2023,A01,28.700000000000003,4
2023,A01,28.75,4
2023,A01,28.799999999999997,2
2023,A01,28.8,1
2023,A01,28.85,1
2023,A01,28.9,2
2023,A01,28.900000000000002,2
2023,A01,28.95,3
2023,A01,28.950000000000003,1
2023,A01,29.0,5
2023,A01,29.150000000000002,2
2023,A01,29.200000000000003,1
2023,A01,29.35,1
2023,A01,29.8,1
2023,B00,4.5,1
2023,B00,5.5,1
2023,B00,5.8,1
2023,B00,6.1,1
2023,B00,6.4,1
2023,B00,6.5,2
2023,B00,6.95,1
2023,B00,7.05,1
2023,B00,7.15,2
2023,B00,7.3,1
2023,B00,7.4,2
2023,B00,7.45,1
2023,B00,7.55,1
2023,B00,7.6,2
2023,B00,7.7,1
2023,B00,7.75,3
2023,B00,7.8,2
2023,B00,7.85,2
2023,B00,8.0,4
2023,B00,8.05,3
2023,B00,8.1,3
2023,B00,8.15,5
2023,B00,8.25,5
2023,B00,8.3,1
2023,B00,8.35,1
2023,B00,8.45,2
2023,B00,8.5,2
2023,B00,8.55,1
2023,B00,8.6,4
2023,B00,8.65,1
2023,B00,8.7,5
2023,B00,8.75,1
2023,B00,8.8,2
2023,B00,8.85,4
2023,B00,8.9,4
2023,B00,8.95,5
2023,B00,9.0,6
2023,B00,9.05,2
2023,B00,9.1,4
2023,B00,9.15,3
2023,B00,9.2,6
2023,B00,9.25,6
2023,B00,9.3,9
2023,B00,9.35,1
2023,B00,9.4,4
2023,B00,9.45,8
2023,B00,9.5,10
2023,B00,9.55,9
2023,B00,9.6,6
2023,B00,9.65,6
2023,B00,9.7,6
2023,B00,9.75,5
2023,B00,9.8,10
2023,B00,9.85,6
2023,B00,9.9,10
2023,B00,9.95,12
2023,B00,10.0,14
2023,B00,10.05,9
2023,B00,10.1,8
2023,B00,10.15,11
2023,B00,10.2,12
2023,B00,10.25,16
2023,B00,10.3,17
2023,B00,10.35,15
2023,B00,10.4,11
2023,B00,10.45,14
2023,B00,10.5,15
2023,B00,10.55,18
2023,B00,10.6,15
2023,B00,10.65,23
2023,B00,10.7,20
2023,B00,10.75,21
2023,B00,10.8,17
2023,B00,10.85,28
2023,B00,10.9,20
2023,B00,10.95,24
2023,B00,11.0,20
2023,B00,11.05,23
2023,B00,11.1,30
2023,B00,11.15,28
2023,B00,11.2,37
2023,B00,11.25,22
2023,B00,11.3,32
2023,B00,11.35,27
2023,B00,11.4,43
2023,B00,11.45,34
2023,B00,11.5,36
2023,B00,11.55,43
2023,B00,11.6,34
2023,B00,11.65,48
2023,B00,11.7,57
2023,B00,11.75,37
2023,B00,11.8,51
2023,B00,11.85,33
2023,B00,11.9,46
2023,B00,11.95,50
2023,B00,12.0,53
2023,B00,12.05,51
2023,B00,12.1,58
2023,B00,12.15,73
2023,B00,12.2,52
2023,B00,12.25,59
2023,B00,12.3,73
2023,B00,12.35,61
2023,B00,12.4,73
2023,B00,12.45,73
2023,B00,12.5,73
2023,B00,12.55,78
2023,B00,12.6,81
2023,B00,12.65,83
2023,B00,12.7,93
2023,B00,12.75,94
2023,B00,12.8,99
2023,B00,12.85,83
2023,B00,12.9,101
2023,B00,12.95,91
2023,B00,13.0,91
2023,B00,13.05,132
2023,B00,13.1,121
2023,B00,13.15,94
2023,B00,13.2,130
2023,B00,13.25,119
2023,B00,13.3,109
2023,B00,13.35,139
2023,B00,13.4,145
2023,B00,13.45,156
2023,B00,13.5,137
2023,B00,13.55,162
2023,B00,13.6,140
2023,B00,13.65,152
2023,B00,13.7,191
2023,B00,13.75,175
2023,B00,13.8,151
2023,B00,13.85,169
2023,B00,13.9,190
2023,B00,13.95,181
2023,B00,14.0,212
2023,B00,14.05,198
2023,B00,14.1,224
2023,B00,14.15,232
2023,B00,14.2,227
2023,B00,14.25,230
2023,B00,14.3,242
2023,B00,14.35,225
2023,B00,14.4,224
2023,B00,14.45,259
2023,B00,14.5,252
2023,B00,14.55,245
2023,B00,14.6,279
2023,B00,14.65,284
2023,B00,14.7,330
2023,B00,14.75,275
2023,B00,14.8,305
2023,B00,14.85,303
2023,B00,14.9,312
2023,B00,14.95,347
2023,B00,15.0,342
2023,B00,15.05,343
2023,B00,15.1,299
2023,B00,15.15,363
2023,B00,15.2,369
2023,B00,15.25,379
2023,B00,15.3,420
2023,B00,15.35,435
2023,B00,15.4,448
2023,B00,15.45,418
2023,B00,15.5,451
2023,B00,15.55,426
2023,B00,15.6,451
2023,B00,15.65,470
2023,B00,15.7,476
2023,B00,15.75,498
2023,B00,15.8,518
2023,B00,15.85,538
2023,B00,15.9,511
2023,B00,15.95,582
2023,B00,16.0,555
2023,B00,16.05,611
2023,B00,16.1,599
2023,B00,16.15,601
2023,B00,16.2,623
2023,B00,16.25,636
2023,B00,16.3,623
2023,B00,16.35,651
2023,B00,16.4,681
2023,B00,16.45,669
2023,B00,16.5,735
2023,B00,16.55,710
2023,B00,16.6,735
2023,B00,16.65,757
2023,B00,16.7,741
2023,B00,16.75,771
2023,B00,16.8,795
2023,B00,16.85,736
2023,B00,16.9,869
2023,B00,16.95,865
2023,B00,17.0,888
2023,B00,17.05,883
2023,B00,17.1,897
2023,B00,17.15,894
2023,B00,17.2,925
2023,B00,17.25,992
2023,B00,17.3,991
2023,B00,17.35,970
2023,B00,17.4,1016
2023,B00,17.45,1025
2023,B00,17.5,1094
2023,B00,17.55,1124
2023,B00,17.6,1060
2023,B00,17.65,1096
2023,B00,17.7,1138
2023,B00,17.75,1137
2023,B00,17.8,1162
2023,B00,17.85,1198
2023,B00,17.9,1187
2023,B00,17.95,1238
2023,B00,18.0,1190
2023,B00,18.05,1268
2023,B00,18.1,1284
2023,B00,18.15,1312
2023,B00,18.2,1348
2023,B00,18.25,1357
2023,B00,18.3,1352
2023,B00,18.35,1296
2023,B00,18.4,1467
2023,B00,18.45,1511
2023,B00,18.5,1421
2023,B00,18.55,1518
2023,B00,18.6,1529
2023,B00,18.65,1444
2023,B00,18.7,1588
2023,B00,18.75,1600
2023,B00,18.8,1585
2023,B00,18.85,1704
2023,B00,18.9,1685
2023,B00,18.95,1673
2023,B00,19.0,1688
2023,B00,19.05,1725
2023,B00,19.1,1808
2023,B00,19.15,1798
2023,B00,19.2,1791
2023,B00,19.25,1802
2023,B00,19.3,1882
2023,B00,19.35,1847
2023,B00,19.4,1791
2023,B00,19.45,1886
2023,B00,19.5,1927
2023,B00,19.55,1882
2023,B00,19.6,1968
2023,B00,19.65,1995
2023,B00,19.7,2007
2023,B00,19.75,2083
2023,B00,19.8,2060
2023,B00,19.85,2031
2023,B00,19.9,2079
2023,B00,19.95,2067
2023,B00,20.0,2149
2023,B00,20.05,2206
2023,B00,20.1,2259
2023,B00,20.15,2162
2023,B00,20.2,2247
2023,B00,20.25,2284
2023,B00,20.3,2213
2023,B00,20.35,2332
2023,B00,20.4,2231
2023,B00,20.45,2363
2023,B00,20.5,2297
2023,B00,20.55,2400
2023,B00,20.6,2383
2023,B00,20.65,2473
2023,B00,20.7,2413
2023,B00,20.75,2390
2023,B00,20.8,2438
2023,B00,20.85,2492
2023,B00,20.9,2433
2023,B00,20.95,2494
2023,B00,21.0,2457
2023,B00,21.05,2442
2023,B00,21.1,2497
2023,B00,21.15,2494
2023,B00,21.2,2449
2023,B00,21.25,2478
2023,B00,21.3,2519
2023,B00,21.35,2541
2023,B00,21.4,2517
2023,B00,21.45,2469
2023,B00,21.5,2458
2023,B00,21.55,2506
2023,B00,21.6,2563
2023,B00,21.65,2509
2023,B00,21.7,2471
2023,B00,21.75,2497
2023,B00,21.8,2400
2023,B00,21.85,2452
2023,B00,21.9,2362
2023,B00,21.95,2420
2023,B00,22.0,2413
2023,B00,22.05,2451
2023,B00,22.1,2487
2023,B00,22.15,2337
2023,B00,22.2,2278
2023,B00,22.25,2415
2023,B00,22.3,2356
2023,B00,22.35,2238
2023,B00,22.4,2228
2023,B00,22.45,2262
2023,B00,22.5,2211
2023,B00,22.55,2173
2023,B00,22.6,2118
2023,B00,22.65,2028
2023,B00,22.7,2012
2023,B00,22.75,2109
2023,B00,22.8,2005
2023,B00,22.85,2000
2023,B00,22.9,1953
2023,B00,22.95,1990
2023,B00,23.0,1964
2023,B00,23.05,1820
2023,B00,23.1,1765
2023,B00,23.15,1831
2023,B00,23.2,1841
2023,B00,23.25,1756
2023,B00,23.3,1678
2023,B00,23.35,1639
2023,B00,23.4,1642
2023,B00,23.45,1618
2023,B00,23.5,1560
2023,B00,23.55,1423
2023,B00,23.6,1416
2023,B00,23.65,1488
2023,B00,23.7,1367
2023,B00,23.75,1368
2023,B00,23.8,1298
2023,B00,23.85,1313
2023,B00,23.9,1265
2023,B00,23.95,1284
2023,B00,24.0,1248
2023,B00,24.05,1154
2023,B00,24.1,1129
2023,B00,24.15,1115
2023,B00,24.2,1065
2023,B00,24.25,1035
2023,B00,24.3,1029
2023,B00,24.35,971
2023,B00,24.4,879
2023,B00,24.45,878
2023,B00,24.5,938
2023,B00,24.55,841
2023,B00,24.6,806
2023,B00,24.65,785
2023,B00,24.7,758
2023,B00,24.75,710
2023,B00,24.8,688
2023,B00,24.85,673
2023,B00,24.9,620
2023,B00,24.95,597
2023,B00,25.0,610
2023,B00,25.05,555
2023,B00,25.1,589
2023,B00,25.15,526
2023,B00,25.2,483
2023,B00,25.25,504
2023,B00,25.3,439
2023,B00,25.35,467
2023,B00,25.4,477
2023,B00,25.45,411
2023,B00,25.5,404
2023,B00,25.55,371
2023,B00,25.6,387
2023,B00,25.65,392
2023,B00,25.7,358
2023,B00,25.75,318
2023,B00,25.8,330
2023,B00,25.85,309
2023,B00,25.9,305
2023,B00,25.95,265
2023,B00,26.0,267
2023,B00,26.05,244
2023,B00,26.1,264
2023,B00,26.15,236
2023,B00,26.2,218
2023,B00,26.25,184
2023,B00,26.3,201
2023,B00,26.35,193
2023,B00,26.4,171
2023,B00,26.45,155
2023,B00,26.5,151
2023,B00,26.55,153
2023,B00,26.6,166
2023,B00,26.65,144
2023,B00,26.7,112
2023,B00,26.75,112
2023,B00,26.8,135
2023,B00,26.85,133
2023,B00,26.9,88
2023,B00,26.95,92
2023,B00,27.0,80
2023,B00,27.05,102
2023,B00,27.1,92
2023,B00,27.15,82
2023,B00,27.2,65
2023,B00,27.25,79
2023,B00,27.3,82
2023,B00,27.35,61
2023,B00,27.4,62
2023,B00,27.45,56
2023,B00,27.5,58
2023,B00,27.55,59
2023,B00,27.6,38
2023,B00,27.65,46
2023,B00,27.7,35
2023,B00,27.75,42
2023,B00,27.8,40
2023,B00,27.85,21
2023,B00,27.9,19
2023,B00,27.95,32
2023,B00,28.0,34
2023,B00,28.05,21
2023,B00,28.1,24
2023,B00,28.15,21
2023,B00,28.2,23
2023,B00,28.25,15
2023,B00,28.3,14
2023,B00,28.35,5
2023,B00,28.4,21
2023,B00,28.45,11
2023,B00,28.5,9
2023,B00,28.55,8
2023,B00,28.6,10
2023,B00,28.65,8
2023,B00,28.7,7
2023,B00,28.75,4
2023,B00,28.85,6
2023,B00,28.9,14
2023,B00,28.95,5
2023,B00,29.1,3
2023,B00,29.15,3
2023,B00,29.2,2
2023,B00,29.3,2
2023,B00,29.35,4
2023,B00,29.5,1
2023,B00,29.55,4
2023,B00,29.6,2
2023,B00,29.75,1
2023,B00,29.8,1
2023,C00,0.0,2
2023,C00,1.0,1
2023,C00,1.75,1
2023,C00,2.25,1
2023,C00,3.0,1
2023,C00,3.25,1
2023,C00,3.5,3
2023,C00,3.75,5
2023,C00,4.0,2
2023,C00,4.25,4
2023,C00,4.5,2
2023,C00,4.75,5
2023,C00,5.0,5
2023,C00,5.25,7
2023,C00,5.5,17
2023,C00,5.75,14
2023,C00,6.0,25
2023,C00,6.25,36
2023,C00,6.5,40
2023,C00,6.75,60
2023,C00,7.0,59
2023,C00,7.25,76
2023,C00,7.5,116
2023,C00,7.75,147
2023,C00,8.0,149
2023,C00,8.17,2
2023,C00,8.25,176
2023,C00,8.33,1
2023,C00,8.5,243
2023,C00,8.67,1
2023,C00,8.75,324
2023,C00,8.83,2
2023,C00,9.0,336
2023,C00,9.25,483
2023,C00,9.33,1
2023,C00,9.42,1
2023,C00,9.5,521
2023,C00,9.67,2
2023,C00,9.75,592
2023,C00,9.8,1
2023,C00,9.83,3
2023,C00,9.92,1
2023,C00,10.0,721
2023,C00,10.05,1
2023,C00,10.08,3
2023,C00,10.17,1
2023,C00,10.25,844
2023,C00,10.41,1
2023,C00,10.42,3
2023,C00,10.5,1076
2023,C00,10.58,2
2023,C00,10.67,1
2023,C00,10.75,1203
2023,C00,10.83,2
2023,C00,10.91,1
2023,C00,10.92,4
2023,C00,11.0,1310
2023,C00,11.08,3
2023,C00,11.17,1
2023,C00,11.25,1578
2023,C00,11.3,1
2023,C00,11.33,4
2023,C00,11.41,1
2023,C00,11.42,2
2023,C00,11.5,1820
2023,C00,11.58,1
2023,C00,11.67,5
2023,C00,11.7,1
2023,C00,11.75,2099
2023,C00,11.83,2
2023,C00,11.92,6
2023,C00,11.95,1
2023,C00,12.0,2425
2023,C00,12.08,10
2023,C00,12.16,1
2023,C00,12.17,4
2023,C00,12.18,1
2023,C00,12.25,2821
2023,C00,12.3,1
2023,C00,12.33,6
2023,C00,12.41,4
2023,C00,12.42,5
2023,C00,12.5,3165
2023,C00,12.58,7
2023,C00,12.66,1
2023,C00,12.67,8
2023,C00,12.75,3609
2023,C00,12.83,9
2023,C00,12.85,1
2023,C00,12.92,4
2023,C00,13.0,4179
2023,C00,13.08,9
2023,C00,13.16,1
2023,C00,13.17,8
2023,C00,13.25,4547
2023,C00,13.33,12
2023,C00,13.41,2
2023,C00,13.42,7
2023,C00,13.5,5255
2023,C00,13.58,19
2023,C00,13.66,4
2023,C00,13.67,6
2023,C00,13.75,5866
2023,C00,13.83,12
2023,C00,13.879999999999999,1
2023,C00,13.9,1
2023,C00,13.91,1
2023,C00,13.92,9
2023,C00,13.95,1
2023,C00,14.0,6744
2023,C00,14.05,1
2023,C00,14.07,1
2023,C00,14.08,17
2023,C00,14.1,1
2023,C00,14.15,1
2023,C00,14.16,1
2023,C00,14.17,9
2023,C00,14.18,1
2023,C00,14.25,7321
2023,C00,14.33,26
2023,C00,14.35,1
2023,C00,14.41,3
2023,C00,14.42,13
2023,C00,14.49,1
2023,C00,14.5,8071
2023,C00,14.55,1
2023,C00,14.58,18
2023,C00,14.6,1
2023,C00,14.65,1
2023,C00,14.66,1
2023,C00,14.67,16
2023,C00,14.7,1
2023,C00,14.71,1
2023,C00,14.75,8909
2023,C00,14.8,1
2023,C00,14.809999999999999,1
2023,C00,14.83,17
2023,C00,14.85,2
2023,C00,14.91,2
2023,C00,14.92,27
2023,C00,14.95,1
2023,C00,14.99,1
2023,C00,15.0,9851
2023,C00,15.08,23
2023,C00,15.14,1
2023,C00,15.16,3
2023,C00,15.17,17
2023,C00,15.25,10493
2023,C00,15.33,16
2023,C00,15.41,5
2023,C00,15.42,16
2023,C00,15.5,11520
2023,C00,15.55,1
2023,C00,15.58,29
2023,C00,15.65,1
2023,C00,15.66,7
2023,C00,15.67,21
2023,C00,15.7,1
2023,C00,15.75,12491
2023,C00,15.8,2
2023,C00,15.83,27
2023,C00,15.84,1
2023,C00,15.91,5
2023,C00,15.92,20
2023,C00,16.0,13379
2023,C00,16.05,2
2023,C00,16.08,28
2023,C00,16.1,3
2023,C00,16.12,1
2023,C00,16.16,1
2023,C00,16.17,31
2023,C00,16.23,1
2023,C00,16.25,14276
2023,C00,16.3,1
2023,C00,16.32,1
2023,C00,16.33,25
2023,C00,16.37,1
2023,C00,16.4,1
2023,C00,16.41,6
2023,C00,16.42,24
2023,C00,16.43,2
2023,C00,16.45,2
2023,C00,16.5,14959
2023,C00,16.55,2
2023,C00,16.58,31
2023,C00,16.59,1
2023,C00,16.6,2
2023,C00,16.66,9
2023,C00,16.67,26
2023,C00,16.7,2
2023,C00,16.75,16093
2023,C00,16.83,46
2023,C00,16.91,5
2023,C00,16.92,25
2023,C00,17.0,16752
2023,C00,17.05,2
2023,C00,17.08,43
2023,C00,17.1,3
2023,C00,17.15,1
2023,C00,17.16,8
2023,C00,17.17,34
2023,C00,17.25,17277
2023,C00,17.3,1
2023,C00,17.33,36
2023,C00,17.35,2
2023,C00,17.38,1
2023,C00,17.41,11
2023,C00,17.42,17
2023,C00,17.45,1
2023,C00,17.5,18043
2023,C00,17.54,1
2023,C00,17.55,3
2023,C00,17.58,29
2023,C00,17.59,1
2023,C00,17.6,3
2023,C00,17.65,1
2023,C00,17.66,11
2023,C00,17.67,36
2023,C00,17.75,18163
2023,C00,17.83,39
2023,C00,17.85,1
2023,C00,17.91,9
2023,C00,17.92,35
2023,C00,17.93,1
2023,C00,17.95,1
2023,C00,17.97,1
2023,C00,18.0,18969
2023,C00,18.05,3
2023,C00,18.08,41
2023,C00,18.1,1
2023,C00,18.12,1
2023,C00,18.15,1
2023,C00,18.16,5
2023,C00,18.17,48
2023,C00,18.2,1
2023,C00,18.23,1
